"1" , "Report: 86% of American teenagers will choose an iPhone for as their next mobile phone #iphone #apple… https://t.co/CezPiooEeC" , 100 , 100 , 2000 , 0 , "positive"
"1" , "Latest 2019 #Apple #iPhone Rumors Point To Triple Cameras And #USBC Connectivity https://t.co/TBgVXLryh8 via @HotHardware" , 100 , 100 , 1700 , 14.55213750218 , "positive"
"1" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/9MKtn7i5kn" , 100 , 100 , 500 , 33.5410196624968 , "positive"
"2" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/9MKtn7i5kn" , 100 , 200 , NA , 0 , "positive"
"3" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/9MKtn7i5kn" , 100 , 300 , 1200 , 0 , "positive"
"1" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/WSvoCPgPJB" , 100 , 100 , 500 , 33.5410196624968 , "positive"
"2" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/WSvoCPgPJB" , 100 , 200 , NA , 0 , "positive"
"3" , "Love this #osnap from @origiful! ❤️ 
.
#stopmotion #stopmotionanimation #timelapse #ios #iphone #lightbox https://t.co/WSvoCPgPJB" , 100 , 300 , 1000 , 0 , "positive"
"1" , "RT @JWA_2016: #Disney #Mickey &amp; #Minnie #Mouse #Clear #Silcone #Gel #Phone #Cases For #iPhone 6/6s https://t.co/tvWKep01ST #ShopNow #shoppi…" , 100 , 100 , 2200 , 10.6600358177805 , "positive"
"1" , "Can someone explain what’s happening to my wife’s iPhone? #iPhone @AppleSupport #Apple https://t.co/8MzmemDuHa" , 100 , 100 , 1100 , 0 , "positive"
"2" , "Can someone explain what’s happening to my wife’s iPhone? #iPhone @AppleSupport #Apple https://t.co/8MzmemDuHa" , 100 , 200 , 700 , 0 , "positive"
"1" , "TotalAV Daily is out! - Apple Fixes ios12 updates! - https://t.co/GyYPUyNxd7 &lt; Click Here to read! - #cyber… https://t.co/aVKuRuxTRQ" , 100 , 100 , 400 , 0 , "positive"
"2" , "TotalAV Daily is out! - Apple Fixes ios12 updates! - https://t.co/GyYPUyNxd7 &lt; Click Here to read! - #cyber… https://t.co/aVKuRuxTRQ" , 100 , 200 , 400 , 0 , "positive"
"3" , "TotalAV Daily is out! - Apple Fixes ios12 updates! - https://t.co/GyYPUyNxd7 &lt; Click Here to read! - #cyber… https://t.co/aVKuRuxTRQ" , 100 , 300 , 900 , 0 , "positive"
"4" , "TotalAV Daily is out! - Apple Fixes ios12 updates! - https://t.co/GyYPUyNxd7 &lt; Click Here to read! - #cyber… https://t.co/aVKuRuxTRQ" , 100 , 400 , 500 , 0 , "positive"
"1" , "@Apple @tim_cook @AppleSupport @AppleMusic 
pPlease bring back the 3.5mm headphone jack." , 100 , 100 , 1200 , 0 , "positive"
"1" , "iOS 12.2: iPhone tips, tricks, and shortcuts you need to know | ZDNet https://t.co/OyCIJBUgEP #ios #iphone #tips… https://t.co/PWjfBCCUiB" , 100 , 100 , 2200 , 0 , "positive"
"1" , "Just learned we are in 2019 and apple is still shipping iPhones with 5V chargers. 

Wow..." , 100 , 100 , 1400 , 0 , "positive"
"2" , "Just learned we are in 2019 and apple is still shipping iPhones with 5V chargers. 

Wow..." , 100 , 200 , 100 , 50 , "positive"
"1" , "RT @Striderzet: So, if you have an #iPhone ,like #indie #mobilegame #puzzles , #retweet this one and definitely #Download it! It’s great st…" , 100 , 100 , 1900 , 0 , "positive"
"2" , "RT @Striderzet: So, if you have an #iPhone ,like #indie #mobilegame #puzzles , #retweet this one and definitely #Download it! It’s great st…" , 100 , 200 , 400 , 25 , "positive"
"1" , "RT @GenesQueen1: 💖💖💖 Check out CaseMate Sheer Crystal #phonecase New 2018 #iPhone 6.5\" BRAND NEW #glitter Clear https://t.co/WaYMRSS04R ⁦@e…" , 100 , 100 , 2000 , 78.2623792124926 , "positive"
"1" , "RT @ITGURUSATL: Why Google is Successful Search Engine.

Read here-: https://t.co/AFpNG6LiZ8
#googlepixel #pixel #teampixel #google #photog…" , 100 , 100 , 800 , 26.5165042944955 , "positive"
"2" , "RT @ITGURUSATL: Why Google is Successful Search Engine.

Read here-: https://t.co/AFpNG6LiZ8
#googlepixel #pixel #teampixel #google #photog…" , 100 , 200 , 1200 , 0 , "positive"
"1" , "New Leak Suggests That the iPhone 11 and iPhone 11 Max Might Be Thinner with a Bigger Screen
#iPhone #Leak… https://t.co/tFduyCffY7" , 100 , 100 , 2200 , 6.39602149066831 , "positive"
"1" , "RT @GenesQueen1: 💖🦄💖 Check out Case Mate Gilded Tempered Screen Protector #iPhone 6 Plus 6s Plus 7 Plus 8 Plus https://t.co/OTfqva9N1x ⁦@eB…" , 100 , 100 , 2300 , 12.5108648434245 , "positive"
"1" , "https://t.co/KFhOtzlKMR

#iPhone XE to be manufactured in India. @Apple can survive if priced similar to mid-range… https://t.co/HOT0qyr3nF" , 100 , 100 , 1100 , 0 , "positive"
"2" , "https://t.co/KFhOtzlKMR

#iPhone XE to be manufactured in India. @Apple can survive if priced similar to mid-range… https://t.co/HOT0qyr3nF" , 100 , 200 , 1500 , 14.2009389360939 , "positive"
"1" , "RT @DaveWallisPhoto: Doesn't this look like fun? #Block9Fargo concrete finishing one of the floors of the new 18-story building #Fargo #Dow…" , 100 , 100 , 700 , 47.2455591261534 , "positive"
"2" , "RT @DaveWallisPhoto: Doesn't this look like fun? #Block9Fargo concrete finishing one of the floors of the new 18-story building #Fargo #Dow…" , 100 , 200 , 1500 , 12.9099444873581 , "positive"
"1" , "RT @_KoRkE_: Tweak
📲 AutoBlue (2.0.0)

🎛️ Disables Bluetooth and WiFi after a certain amount of time if there are not connected. And more!😎…" , 100 , 100 , 1900 , 0 , "positive"
"2" , "RT @_KoRkE_: Tweak
📲 AutoBlue (2.0.0)

🎛️ Disables Bluetooth and WiFi after a certain amount of time if there are not connected. And more!😎…" , 100 , 200 , 200 , 0 , "positive"
"1" , "Love #tattoo #art? #blogger #iphone #ios10 #texting #iMessage #imessageapp #imessagesticker #texting https://t.co/nWKZ7sMs7V" , 100 , 100 , 300 , 77.9422863405995 , "positive"
"2" , "Love #tattoo #art? #blogger #iphone #ios10 #texting #iMessage #imessageapp #imessagesticker #texting https://t.co/nWKZ7sMs7V" , 100 , 200 , 1400 , 0 , "positive"
"1" , "Any Pokemon Go players here? Today we'll show you 7 ways to fix the Pokemon Go gps signal not found issue on iPhone… https://t.co/84ly4I1LOX" , 100 , 100 , 500 , 0 , "positive"
"2" , "Any Pokemon Go players here? Today we'll show you 7 ways to fix the Pokemon Go gps signal not found issue on iPhone… https://t.co/84ly4I1LOX" , 100 , 200 , 2300 , 8.34057656228299 , "positive"
"1" , "It's April 08, 2019 at 09:45AM, Good Morning Unlocker. We Unlock ALL #APPLE #iPhone 7 + 7 Plus #Sprint #tmobile #Att InstantUnlock" , 100 , 100 , 700 , 28.347335475692 , "positive"
"2" , "It's April 08, 2019 at 09:45AM, Good Morning Unlocker. We Unlock ALL #APPLE #iPhone 7 + 7 Plus #Sprint #tmobile #Att InstantUnlock" , 100 , 200 , 1000 , 0 , "positive"
"1" , "RT @GaultierChantal: Dear #Americans, it is not time to prepare for #Easter celebrations, nor to sit in front of the TV, or buy a new #iPho…" , 100 , 100 , 2600 , 23.5339362165821 , "positive"
"1" , "Purple Psychedelic #Owl #Iphone 5 Cover https://t.co/wjRSqdwVd0" , 100 , 100 , 900 , 0 , "positive"
"1" , "RT @cellcrazy: Sell Your Phone For Cash 💶

Get your free valuation here 👉 https://t.co/22HvHrcM2o

#iPhone #Samsung #Android #BuyMyPhone #S…" , 100 , 100 , 2200 , 19.1880644720049 , "positive"
"1" , "🌸🌸 

#桜
#蹴上インクライン

Photo : 137_gran 

#kyoto #cherryblossom #spring #sunny #beautiful #place #sight #pink #white… https://t.co/9Ant8znLWH" , 100 , 100 , 1600 , 43.75 , "positive"
"1" , "RT @Devansh92139903: Visit my website 
https://t.co/3xyxnMIl1D
Like share and subscribe for latest updates 
#website #share #business #news…" , 100 , 100 , 2100 , 41.4613991448386 , "positive"
"1" , "RT @GSBImagesMBusch: Good morning - #timelapse #iphone #florida #sunrise ☀️ #stormhour @JimCantore @spann @USAsunrise @WPTV @EarthandClouds…" , 100 , 100 , 1400 , 36.0802676581773 , "positive"
"1" , "I now own an #iPhone XS Max 😃 https://t.co/OZpN8dg9lW" , 100 , 100 , 1300 , 0 , "positive"
"1" , "Hackers, thieves and independent repair companies are finding ways to unlock iCloud from iPhones 📱

Read more:… https://t.co/bq1F4PFXuK" , 100 , 100 , 2200 , 38.3761289440099 , "positive"
"1" , "Hackers, thieves and independent repair companies are finding ways to unlock iCloud from iPhones 📱

Read more:… https://t.co/x1fLG2q050" , 100 , 100 , 2200 , 38.3761289440099 , "positive"
"1" , "MAYA COLLECTION - #BOOKLET
#Original #hdWallpaper for #Phone

NEW SERIES IS COMING SOON
https://t.co/xSdfG3xcJW… https://t.co/pHdDBL9D5u" , 100 , 100 , 2300 , 16.681153124566 , "positive"
"1" , ". #Techynology #Computers and #Accessories ?#VISIT HERE!!... https://t.co/ff1F968CMr   #Online #Store of technology… https://t.co/DGWkVTzpAW" , 100 , 100 , NA , 0 , "positive"
"2" , ". #Techynology #Computers and #Accessories ?#VISIT HERE!!... https://t.co/ff1F968CMr   #Online #Store of technology… https://t.co/DGWkVTzpAW" , 100 , 200 , 600 , 16.3299316185545 , "positive"
"3" , ". #Techynology #Computers and #Accessories ?#VISIT HERE!!... https://t.co/ff1F968CMr   #Online #Store of technology… https://t.co/DGWkVTzpAW" , 100 , 300 , 1400 , 2.67261241912424 , "positive"
"1" , "12 really good reasons to buy #Clever clogs!

https://t.co/JuV6TdYREH

#learn #learning #infants #children… https://t.co/VT2xWLQn4s" , 100 , 100 , 700 , 64.2539604115686 , "positive"
"2" , "12 really good reasons to buy #Clever clogs!

https://t.co/JuV6TdYREH

#learn #learning #infants #children… https://t.co/VT2xWLQn4s" , 100 , 200 , 1500 , 41.3118223595458 , "positive"
"1" , "Are you a #Mom? #blogger #iphone #ios10 #texting #iMessage #imessageapp #imessagesticker #text https://t.co/XTuztv4whJ" , 100 , 100 , 400 , 0 , "positive"
"2" , "Are you a #Mom? #blogger #iphone #ios10 #texting #iMessage #imessageapp #imessagesticker #text https://t.co/XTuztv4whJ" , 100 , 200 , 1300 , 0 , "positive"
"1" , "Updated Area Calculator app https://t.co/XZqzroyd9b" , 100 , 100 , 900 , 0 , "positive"
"1" , "#iOS #Tips: A handy little features of the #AppleWatch is the ability to mute alerts by covering the watch face for… https://t.co/1b1PITkzAp" , 100 , 100 , 2600 , 3.92232270276368 , "positive"
"1" , "#iphone rumors now claim two OLED models with triple-camera arrays for 2019 https://t.co/n0YvNkfmL6 https://t.co/5hSPFzIw42" , 100 , 100 , 2100 , 13.0930734141595 , "positive"
"1" , "Why Google is Successful Search Engine.

Read here-: https://t.co/AFpNG6LiZ8
#googlepixel #pixel #teampixel #google… https://t.co/XSL5nmbG8l" , 100 , 100 , 600 , 30.6186217847897 , "positive"
"2" , "Why Google is Successful Search Engine.

Read here-: https://t.co/AFpNG6LiZ8
#googlepixel #pixel #teampixel #google… https://t.co/XSL5nmbG8l" , 100 , 200 , 1700 , 0 , "positive"
"1" , "RT @fresk0_: 📲⤵️
#wallpapers #iPhone  

Celestial Beam #wallpaper for 

- #iPhoneXSMAX
- #iPhoneXS
- #iPhoneX
- #iPhoneXR
- ALL other #iPho…" , 100 , 100 , 1500 , 10.3279555898864 , "positive"
"1" , "💯  Online Games    ▶  e-OnlineGames .com  ◀    Play Number of Free #Online #Games - #Action - Sports - Puzzle -… https://t.co/7MRXMw8pU1" , 100 , 100 , 400 , 0 , "positive"
"2" , "💯  Online Games    ▶  e-OnlineGames .com  ◀    Play Number of Free #Online #Games - #Action - Sports - Puzzle -… https://t.co/7MRXMw8pU1" , 100 , 200 , 1500 , 19.3649167310371 , "positive"
"1" , "Love this feature of the #iphone 📱 https://t.co/5RhqWQtKVK" , 100 , 100 , 1000 , 23.7170824512628 , "positive"
"1" , "Honduras Map Painting Printed iPhone Cases and Covers. 
https://t.co/s4kmuXMyvR 
#honduras #hondurasmap… https://t.co/aAdEfMzA41" , 100 , 100 , 800 , 0 , "positive"
"2" , "Honduras Map Painting Printed iPhone Cases and Covers. 
https://t.co/s4kmuXMyvR 
#honduras #hondurasmap… https://t.co/aAdEfMzA41" , 100 , 200 , 1100 , 0 , "positive"
"1" , "Get 25% Off Everything! #decor #unique #design by kathrinmay https://t.co/gnzLhAl64M via @society6 #society6… https://t.co/cgdRRGBmAF" , 100 , 100 , 300 , 0 , "positive"
"2" , "Get 25% Off Everything! #decor #unique #design by kathrinmay https://t.co/gnzLhAl64M via @society6 #society6… https://t.co/cgdRRGBmAF" , 100 , 200 , 1700 , 14.55213750218 , "positive"
"1" , "Dear #Americans, it is not time to prepare for #Easter celebrations, nor to sit in front of the TV, or buy a new… https://t.co/EmIuZQ2qis" , 100 , 100 , 2800 , 22.6778683805536 , "positive"
"1" , "So, if you have an #iPhone ,like #indie #mobilegame #puzzles , #retweet this one and definitely #Download it! It’s… https://t.co/G9gA4DcAvn" , 100 , 100 , 1700 , 0 , "positive"
"2" , "So, if you have an #iPhone ,like #indie #mobilegame #puzzles , #retweet this one and definitely #Download it! It’s… https://t.co/G9gA4DcAvn" , 100 , 200 , 800 , 0 , "positive"
"1" , "RT https://t.co/CasGx3QW9y RT @daygadgetlife: Do you know what it's like to have almost everything at the palm of y… https://t.co/4dwRKVNC81" , 100 , 100 , 2800 , 0 , "positive"
"1" , "RT https://t.co/JMBTuNTFdW RT @daygadgetlife: Do you know what it's like to have almost everything at the palm of y… https://t.co/iRvEGvkm7M" , 100 , 100 , 2700 , 0 , "positive"
"1" , "RT https://t.co/RNAJiYco8s Do you know what it's like to have almost everything at the palm of your hands? #gadget… https://t.co/wFQ5o4Tk3X" , 100 , 100 , 2200 , 0 , "positive"
"2" , "RT https://t.co/RNAJiYco8s Do you know what it's like to have almost everything at the palm of your hands? #gadget… https://t.co/wFQ5o4Tk3X" , 100 , 200 , 800 , 0 , "positive"
"1" , "Great New Quadratic Calc app https://t.co/l6xgK2eD4Y #math #techtalk #iPhone #iPad #mathchat #teachers #tech… https://t.co/tFVIfhM2wl" , 100 , 100 , 2400 , 26.5361388801511 , "positive"
"1" , "82% of Teens Surveyed Now Own an #iPhone, 84% Plan to Purchase https://t.co/ZtDgeQXAeu" , 100 , 100 , 1400 , 6.68153104781061 , "positive"
"1" , "RT @claw_shop: Protect your 📱phones and keep them looking cool with #cases from https://t.co/BBlyOaYadD. Get cases that match your Style:…" , 100 , 100 , 1800 , 21.2132034355964 , "positive"
"2" , "RT @claw_shop: Protect your 📱phones and keep them looking cool with #cases from https://t.co/BBlyOaYadD. Get cases that match your Style:…" , 100 , 200 , 600 , 0 , "positive"
"1" , "#Best liquid glitter case #iPhone XS liquid glitter case #iPhone liquid glitter case
https://t.co/sapXUQPOjR https://t.co/Ghqtx0zm78" , 100 , 100 , 2200 , 49.0361647617904 , "positive"
"1" , "#iPhone rumors now claim two OLED models with triple-camera arrays for 2019 https://t.co/hbmzxmFxVO" , 100 , 100 , 1600 , 15 , "positive"
"1" , "#Speaker #Stand Echo #Alexa and #Iphone Wood #Bamboo #Holder #Smartphones Accessories

https://t.co/RuMRTAU2AL Pric… https://t.co/mX2VuxWk9R" , 100 , 100 , 2300 , 0 , "positive"
"1" , "Si #Apple est fort en privacy marketing, il est aussi fort pour pister ses utilisateurs et leurs #iPhone ! Your iPh… https://t.co/96yN2BKpM1" , 100 , 100 , 1800 , 0 , "positive"
"2" , "Si #Apple est fort en privacy marketing, il est aussi fort pour pister ses utilisateurs et leurs #iPhone ! Your iPh… https://t.co/96yN2BKpM1" , 100 , 200 , 700 , 0 , "positive"
"1" , "Apple’s ‘courage’ to remove the headphone jack has created a brave new world https://t.co/pLa6L1fu9W" , 100 , 100 , 2100 , 39.2792202424786 , "positive"
"1" , "Check out our new #phone cases.  We're adding at least 20 new designs a week.   #iphone #case #samsung #xddesigns… https://t.co/pz0vQAM4y3" , 100 , 100 , 600 , 32.659863237109 , "positive"
"2" , "Check out our new #phone cases.  We're adding at least 20 new designs a week.   #iphone #case #samsung #xddesigns… https://t.co/pz0vQAM4y3" , 100 , 200 , 800 , 5.65685424949238 , "positive"
"3" , "Check out our new #phone cases.  We're adding at least 20 new designs a week.   #iphone #case #samsung #xddesigns… https://t.co/pz0vQAM4y3" , 100 , 300 , 1000 , 0 , "positive"
"1" , "Anyone confused 🤷🏻‍♂️ Updated 12.2 and now AT&amp;T is acting like they on the 5G network. Found out it’s just cosmetic… https://t.co/L4ft03sT6C" , 100 , 100 , 1600 , 0 , "positive"
"2" , "Anyone confused 🤷🏻‍♂️ Updated 12.2 and now AT&amp;T is acting like they on the 5G network. Found out it’s just cosmetic… https://t.co/L4ft03sT6C" , 100 , 200 , 1300 , 16.6410058867569 , "positive"
"1" , "Protect your 📱phones and keep them looking cool with #cases from https://t.co/BBlyOaYadD. Get cases that match your… https://t.co/jPGFXESLgN" , 100 , 100 , 1500 , 38.7298334620742 , "positive"
"2" , "Protect your 📱phones and keep them looking cool with #cases from https://t.co/BBlyOaYadD. Get cases that match your… https://t.co/jPGFXESLgN" , 100 , 200 , 900 , 0 , "positive"
"1" , "#manga #onepiece #anime #iPhone Onepiece wallpapers! Fine pics for your iPhone! https://t.co/NY7tcKPv9X https://t.co/u5gw4bk6EP" , 100 , 100 , 600 , 0 , "positive"
"2" , "#manga #onepiece #anime #iPhone Onepiece wallpapers! Fine pics for your iPhone! https://t.co/NY7tcKPv9X https://t.co/u5gw4bk6EP" , 100 , 200 , 500 , 11.1803398874989 , "positive"
"3" , "#manga #onepiece #anime #iPhone Onepiece wallpapers! Fine pics for your iPhone! https://t.co/NY7tcKPv9X https://t.co/u5gw4bk6EP" , 100 , 300 , 1300 , 0 , "positive"
"1" , "@_HasnainSayss Omg lookinG more beautiful
#Iphone👉😁😁😁😂😂😂" , 100 , 100 , 600 , 55.1135192126215 , "positive"
"1" , "RT @appleinsider: A newly-published survey of 8,600 U.S. teens found that a higher number than ever, 86 percent, are hoping to make #Apple'…" , 100 , 100 , 2300 , 25.021729686849 , "positive"
"1" , "Selfie Stick Tripod, UBeesize 51\" Extendable Tripod Stand with Bluetooth Remote for iPhone &amp; Android Phone, Heavy D… https://t.co/gSDaDsTw7r" , 100 , 100 , 2200 , 0 , "positive"
"1" , "Updated Pythagorean Calc. app https://t.co/jizwqHIoai #math #techtalk #iPhone #iPad #mathchat #teachers #tech… https://t.co/wHiCloS924" , 100 , 100 , 300 , 0 , "positive"
"2" , "Updated Pythagorean Calc. app https://t.co/jizwqHIoai #math #techtalk #iPhone #iPad #mathchat #teachers #tech… https://t.co/wHiCloS924" , 100 , 200 , 1600 , 0 , "positive"
"1" , "perfect pool for gamers
#technology #tech #iphone #business #innovation #future #instatech #startup #geek #apple… https://t.co/tIENfOEV3p" , 100 , 100 , 1900 , 36.7065174192899 , "positive"
"1" , "Get The Products You Want Today For A Small weekly Fee #tv's #washingmachines #cookers #beds #settees #ps4 #iphone https://t.co/EZEI8k4tfb" , 100 , 100 , 2400 , 12.2474487139159 , "positive"
"1" , "Get The Products You Want Today For A Small weekly Fee #tv's #washingmachines #cookers #beds #settees #ps4 #iphone https://t.co/7jjLnxvsDb" , 100 , 100 , 2200 , 12.7920429813366 , "positive"
"1" , "2 Students Allegedly Cheated Apple Out Of Nearly $900,000 In Fake iPhone Scheme
https://t.co/QHCiqtUgBh  #Apple… https://t.co/AYdV4ni4Pw" , 100 , 100 , 2200 , 28.7820967080074 , "positive"
"1" , "#iphone rumors now claim two OLED models with triple-camera arrays for 2019 #theverge https://t.co/nAEOJ9UONt #apple https://t.co/bXqqUjMOrl" , 100 , 100 , 2300 , 12.5108648434245 , "positive"
"1" , "https://t.co/t7IbNb8crq: Are you running out of space for your ios device? Here are few tips for you. #iOSdevice… https://t.co/LNUKWerjvN" , 100 , 100 , 1600 , 0 , "positive"
"2" , "https://t.co/t7IbNb8crq: Are you running out of space for your ios device? Here are few tips for you. #iOSdevice… https://t.co/LNUKWerjvN" , 100 , 200 , 600 , 0 , "positive"
"3" , "https://t.co/t7IbNb8crq: Are you running out of space for your ios device? Here are few tips for you. #iOSdevice… https://t.co/LNUKWerjvN" , 100 , 300 , 500 , 0 , "positive"
"1" , "Setup Apple Watch on Your New iPhone! https://t.co/uqDurXvt4a #AppleWatch #AppleWatchSeries4 #iWatch #iPhone… https://t.co/wUn0g4OYyp" , 100 , 100 , 700 , 30.2371578407382 , "positive"
